"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.326431950E-1,-9.332008660E-2,-5.503492057E-2,9.863214493E0,9.863809488E0
7.350294450E-1,-9.092725813E-2,-4.785645381E-2,9.877572060E0,9.878106489E0
7.374156950E-1,-1.028913707E-1,-4.307080805E-2,9.868000984E0,9.868631372E0
7.398019450E-1,-1.028913707E-1,-3.349951655E-2,9.863214493E0,9.863808037E0
7.421882470E-1,-9.810572863E-2,-4.307080805E-2,9.865608215E0,9.866190009E0
7.445744970E-1,-8.614161611E-2,-5.742774159E-2,9.870393753E0,9.870936691E0
7.469607470E-1,-9.332008660E-2,-5.503492057E-2,9.865608215E0,9.866203066E0
7.493469970E-1,-9.092725813E-2,-3.589234129E-2,9.872786522E0,9.873270468E0
7.517332470E-1,-9.571290761E-2,-4.785645381E-2,9.863214493E0,9.863794976E0
7.541194970E-1,-1.004985496E-1,-4.067798331E-2,9.856036186E0,9.856632486E0
7.565057990E-1,-9.571290761E-2,-4.307080805E-2,9.853643417E0,9.854202385E0
7.588920490E-1,-8.853443712E-2,-4.785645381E-2,9.863214493E0,9.863727932E0
7.612782990E-1,-9.092725813E-2,-4.067798331E-2,9.865608215E0,9.866111084E0
7.636645490E-1,-9.092725813E-2,-4.307080805E-2,9.863214493E0,9.863727642E0
7.660507990E-1,-9.571290761E-2,-4.307080805E-2,9.865608215E0,9.866166505E0
7.684370490E-1,-9.092725813E-2,-3.828516230E-2,9.879964828E0,9.880457405E0
7.708233520E-1,-1.028913707E-1,-3.589234129E-2,9.868000984E0,9.868602653E0
7.732096020E-1,-9.571290761E-2,-3.828516230E-2,9.872786522E0,9.873324689E0
7.755958520E-1,-8.614161611E-2,-4.067798331E-2,9.865608215E0,9.866068140E0
7.779821020E-1,-9.571290761E-2,-4.067798331E-2,9.877572060E0,9.878119530E0
7.803683520E-1,-1.076770201E-1,-5.024927482E-2,9.865608215E0,9.866323773E0
7.827546020E-1,-1.076770201E-1,-4.785645381E-2,9.870393753E0,9.871097073E0
7.851409040E-1,-1.052841991E-1,-5.742774159E-2,9.887143135E0,9.887870452E0
7.875271540E-1,-8.135596663E-2,-4.067798331E-2,9.879964828E0,9.880383520E0
7.899134040E-1,-8.853443712E-2,-4.785645381E-2,9.860821724E0,9.861335288E0
7.922996540E-1,-6.221338734E-2,-3.110669367E-2,9.856036186E0,9.856281623E0
7.946859040E-1,-8.374879509E-2,-4.307080805E-2,9.856036186E0,9.856486101E0
7.970721540E-1,-1.076770201E-1,-4.546362907E-2,9.868000984E0,9.868693161E0
7.994584560E-1,-9.810572863E-2,-4.785645381E-2,9.860821724E0,9.861425863E0
8.018447060E-1,-8.853443712E-2,-5.024927482E-2,9.860821724E0,9.861347190E0
8.042309560E-1,-7.896314561E-2,-4.785645381E-2,9.870393753E0,9.870825612E0
8.066172060E-1,-8.374879509E-2,-4.546362907E-2,9.875179291E0,9.875639059E0
8.090034560E-1,-9.810572863E-2,-4.785645381E-2,9.863214493E0,9.863818485E0
8.113897060E-1,-1.052841991E-1,-4.785645381E-2,9.865608215E0,9.866286052E0
8.137759560E-1,-9.571290761E-2,-3.828516230E-2,9.870393753E0,9.870932051E0
8.161622580E-1,-9.571290761E-2,-4.785645381E-2,9.877572060E0,9.878151699E0
8.185485080E-1,-1.148554832E-1,-4.067798331E-2,9.879964828E0,9.880716143E0
8.209347580E-1,-1.028913707E-1,-3.828516230E-2,9.877572060E0,9.878182129E0
8.233210080E-1,-8.853443712E-2,-5.264209956E-2,9.865608215E0,9.866145904E0
8.257072580E-1,-7.178468257E-2,-5.024927482E-2,9.863214493E0,9.863603711E0
8.280935080E-1,-7.896314561E-2,-3.828516230E-2,9.851250648E0,9.851641501E0
8.304798100E-1,-1.076770201E-1,-4.546362907E-2,9.853643417E0,9.854336603E0
8.328660600E-1,-9.332008660E-2,-5.264209956E-2,9.860821724E0,9.861403800E0
8.352523100E-1,-8.853443712E-2,-4.067798331E-2,9.865608215E0,9.866089322E0
8.376385600E-1,-9.332008660E-2,-2.392822690E-2,9.868000984E0,9.868471240E0
8.400248100E-1,-9.571290761E-2,-4.785645381E-2,9.870393753E0,9.870973814E0
8.424110600E-1,-9.332008660E-2,-4.067798331E-2,9.875179291E0,9.875703993E0
8.447973620E-1,-8.614161611E-2,-4.067798331E-2,9.865608215E0,9.866068140E0
8.471836120E-1,-9.332008660E-2,-4.546362907E-2,9.870393753E0,9.870939592E0
8.495698620E-1,-9.332008660E-2,-6.221338734E-2,9.858428955E0,9.859066924E0
8.519561120E-1,-9.571290761E-2,-5.264209956E-2,9.865608215E0,9.866212932E0
8.543423620E-1,-1.004985496E-1,-3.828516230E-2,9.846465111E0,9.847052396E0
8.567286120E-1,-8.614161611E-2,-3.589234129E-2,9.853643417E0,9.854085307E0
8.591148620E-1,-8.614161611E-2,-4.546362907E-2,9.851250648E0,9.851732165E0
8.615011120E-1,-1.004985496E-1,-4.546362907E-2,9.863214493E0,9.863831255E0
8.638874140E-1,-9.332008660E-2,-5.024927482E-2,9.887143135E0,9.887711211E0
8.662736640E-1,-9.332008660E-2,-4.307080805E-2,9.872786522E0,9.873321500E0
8.686599140E-1,-9.332008660E-2,-2.153540403E-2,9.865608215E0,9.866073072E0
8.710461640E-1,-9.092725813E-2,-3.828516230E-2,9.863214493E0,9.863707906E0
8.734324140E-1,-1.052841991E-1,-4.785645381E-2,9.856036186E0,9.856714681E0
8.758186640E-1,-8.374879509E-2,-4.785645381E-2,9.870393753E0,9.870865055E0
8.782049660E-1,-9.332008660E-2,-3.589234129E-2,9.872786522E0,9.873292795E0
8.805912160E-1,-9.571290761E-2,-4.067798331E-2,9.879964828E0,9.880512166E0
8.829774660E-1,-9.332008660E-2,-5.264209956E-2,9.882357597E0,9.882938405E0
8.853637160E-1,-1.052841991E-1,-5.982056633E-2,9.865608215E0,9.866351338E0
8.877499660E-1,-8.135596663E-2,-4.067798331E-2,9.870393753E0,9.870812851E0
8.901362160E-1,-7.896314561E-2,-4.785645381E-2,9.865608215E0,9.866040284E0
8.925224660E-1,-8.135596663E-2,-5.742774159E-2,9.875179291E0,9.875681382E0
8.949087160E-1,-9.332008660E-2,-5.264209956E-2,9.879964828E0,9.880545776E0
8.972950180E-1,-8.614161611E-2,-5.024927482E-2,9.868000984E0,9.868504891E0
8.996812680E-1,-8.614161611E-2,-3.828516230E-2,9.865608215E0,9.866058564E0
9.020675180E-1,-7.417750359E-2,-3.110669367E-2,9.875179291E0,9.875506871E0
9.044537680E-1,-8.374879509E-2,-3.349951655E-2,9.863214493E0,9.863626930E0
9.068400180E-1,-7.417750359E-2,-4.307080805E-2,9.863214493E0,9.863587457E0
9.092262680E-1,-8.853443712E-2,-4.546362907E-2,9.853643417E0,9.854146025E0
9.116125180E-1,-9.332008660E-2,-4.785645381E-2,9.865608215E0,9.866165635E0
9.139988200E-1,-1.148554832E-1,-4.785645381E-2,9.860821724E0,9.861606720E0
9.163850700E-1,-1.100698411E-1,-6.221338734E-2,9.868000984E0,9.868810936E0
9.187713200E-1,-9.332008660E-2,-5.503492057E-2,9.858428955E0,9.859024239E0
9.211575700E-1,-7.896314561E-2,-5.503492057E-2,9.856036186E0,9.856506142E0
9.235438200E-1,-1.052841991E-1,-5.742774159E-2,9.856036186E0,9.856765799E0
9.259300700E-1,-8.853443712E-2,-5.024927482E-2,9.853643417E0,9.854169266E0
9.283163200E-1,-1.076770201E-1,-5.982056633E-2,9.870393753E0,9.871162327E0
9.307025700E-1,-1.076770201E-1,-4.307080805E-2,9.865608215E0,9.866289824E0
9.330888720E-1,-9.092725813E-2,-4.307080805E-2,9.875179291E0,9.875691818E0
9.354751220E-1,-8.614161611E-2,-3.589234129E-2,9.872786522E0,9.873227555E0
9.378613720E-1,-7.657032460E-2,-2.392822690E-2,9.860821724E0,9.861148039E0
9.402476220E-1,-8.853443712E-2,-2.871387079E-2,9.870393753E0,9.870832572E0
9.426338720E-1,-9.571290761E-2,-2.871387079E-2,9.863214493E0,9.863720676E0
9.450201220E-1,-8.853443712E-2,-3.828516230E-2,9.872786522E0,9.873257710E0
9.474063720E-1,-9.810572863E-2,-2.632104978E-2,9.868000984E0,9.868523748E0
9.497926220E-1,-9.810572863E-2,-2.871387079E-2,9.870393753E0,9.870923060E0
9.521789240E-1,-1.076770201E-1,-1.914258115E-2,9.860821724E0,9.861428185E0
9.545651740E-1,-8.853443712E-2,-1.914258115E-2,9.870393753E0,9.870809370E0
9.569514240E-1,-9.571290761E-2,-3.589234129E-2,9.875179291E0,9.875708341E0
9.593376740E-1,-8.614161611E-2,-3.828516230E-2,9.853643417E0,9.854094313E0
9.617239240E-1,-7.896314561E-2,-3.349951655E-2,9.860821724E0,9.861194779E0
9.641101740E-1,-9.571290761E-2,-5.024927482E-2,9.853643417E0,9.854236376E0
9.664964240E-1,-1.052841991E-1,-4.307080805E-2,9.872786522E0,9.873441830E0
9.688826740E-1,-1.148554832E-1,-4.307080805E-2,9.863214493E0,9.863977241E0
9.712689240E-1,-1.100698411E-1,-5.982056633E-2,9.860821724E0,9.861617461E0
9.736552270E-1,-9.092725813E-2,-4.785645381E-2,9.860821724E0,9.861357061E0
9.760414770E-1,-8.135596663E-2,-4.785645381E-2,9.853643417E0,9.854095475E0
9.784277270E-1,-8.853443712E-2,-4.067798331E-2,9.856036186E0,9.856517760E0
9.808139770E-1,-9.571290761E-2,-3.349951655E-2,9.865608215E0,9.866129364E0
9.832002270E-1,-9.571290761E-2,-3.589234129E-2,9.870393753E0,9.870923060E0
9.855864770E-1,-7.896314561E-2,-3.828516230E-2,9.865608215E0,9.865998499E0
9.879727270E-1,-8.853443712E-2,-4.546362907E-2,9.856036186E0,9.856538672E0
9.903589770E-1,-9.332008660E-2,-5.264209956E-2,9.865608215E0,9.866190009E0
9.927452270E-1,-9.810572863E-2,-4.067798331E-2,9.877572060E0,9.878143005E0
9.951315290E-1,-9.332008660E-2,-4.546362907E-2,9.865608215E0,9.866154319E0
9.975177790E-1,-9.571290761E-2,-3.828516230E-2,9.879964828E0,9.880502605E0
9.999040290E-1,-9.810572863E-2,-4.307080805E-2,9.865608215E0,9.866190009E0
1.002290279E0,-1.028913707E-1,-4.546362907E-2,9.872786522E0,9.873427332E0
1.004676529E0,-9.332008660E-2,-3.828516230E-2,9.870393753E0,9.870909139E0
1.007062779E0,-9.332008660E-2,-3.110669367E-2,9.879964828E0,9.880454508E0
1.009449029E0,-8.614161611E-2,-3.110669367E-2,9.860821724E0,9.861247035E0
1.011835279E0,-9.092725813E-2,-3.349951655E-2,9.858428955E0,9.858905185E0
1.014221529E0,-1.172483116E-1,-3.349951655E-2,9.851250648E0,9.852005315E0
1.016607831E0,-9.332008660E-2,-5.264209956E-2,9.853643417E0,9.854225917E0
1.018994081E0,-9.092725813E-2,-4.067798331E-2,9.865608215E0,9.866111084E0
1.021380331E0,-9.092725813E-2,-4.546362907E-2,9.872786522E0,9.873309902E0
1.023766581E0,-8.614161611E-2,-5.024927482E-2,9.856036186E0,9.856540705E0
1.026152831E0,-1.124626622E-1,-4.067798331E-2,9.875179291E0,9.875903431E0
1.028539081E0,-1.124626622E-1,-3.110669367E-2,9.868000984E0,9.868690840E0
1.030925331E0,-8.614161611E-2,-2.632104978E-2,9.865608215E0,9.866019392E0
1.033311581E0,-8.135596663E-2,-3.589234129E-2,9.856036186E0,9.856437306E0
1.035697831E0,-8.614161611E-2,-4.307080805E-2,9.858428955E0,9.858899377E0
1.038084133E0,-8.135596663E-2,-3.828516230E-2,9.856036186E0,9.856446309E0
1.040470383E0,-9.571290761E-2,-3.349951655E-2,9.853643417E0,9.854165199E0
1.042856633E0,-9.571290761E-2,-4.785645381E-2,9.856036186E0,9.856617092E0
1.045242883E0,-9.332008660E-2,-5.503492057E-2,9.872786522E0,9.873380940E0
1.047629133E0,-9.810572863E-2,-4.546362907E-2,9.889535904E0,9.890127000E0
1.050015383E0,-1.028913707E-1,-4.307080805E-2,9.884750366E0,9.885379686E0
1.052401633E0,-1.052841991E-1,-3.349951655E-2,9.882357597E0,9.882975193E0
1.054787883E0,-1.028913707E-1,-3.828516230E-2,9.865608215E0,9.866219025E0
1.057174133E0,-1.004985496E-1,-3.828516230E-2,9.875179291E0,9.875764868E0
1.059560383E0,-1.004985496E-1,-4.067798331E-2,9.863214493E0,9.863810358E0
1.061946633E0,-8.135596663E-2,-4.546362907E-2,9.868000984E0,9.868441070E0
1.064332935E0,-8.135596663E-2,-4.067798331E-2,9.865608215E0,9.866027516E0
1.066719185E0,-9.332008660E-2,-3.589234129E-2,9.868000984E0,9.868507502E0
1.069105435E0,-1.100698411E-1,-5.264209956E-2,9.865608215E0,9.866362654E0
1.071491685E0,-9.092725813E-2,-4.785645381E-2,9.877572060E0,9.878106489E0
1.073877935E0,-8.853443712E-2,-4.546362907E-2,9.875179291E0,9.875680803E0
1.076264185E0,-9.571290761E-2,-5.503492057E-2,9.860821724E0,9.861439797E0
1.078650435E0,-8.614161611E-2,-4.067798331E-2,9.868000984E0,9.868460797E0
1.081036685E0,-9.810572863E-2,-4.067798331E-2,9.863214493E0,9.863786269E0
1.083422935E0,-1.028913707E-1,-3.828516230E-2,9.870393753E0,9.871004266E0
1.085809185E0,-1.076770201E-1,-3.828516230E-2,9.856036186E0,9.856698707E0
1.088195435E0,-9.810572863E-2,-5.024927482E-2,9.856036186E0,9.856652526E0
1.090581737E0,-9.092725813E-2,-5.024927482E-2,9.863214493E0,9.863761599E0
1.092967987E0,-8.374879509E-2,-4.785645381E-2,9.863214493E0,9.863686138E0
1.095354237E0,-9.332008660E-2,-4.785645381E-2,9.872786522E0,9.873343536E0
1.097740487E0,-9.571290761E-2,-3.349951655E-2,9.877572060E0,9.878092578E0
1.100126737E0,-7.657032460E-2,-3.110669367E-2,9.877572060E0,9.877917819E0
1.102512987E0,-8.374879509E-2,-1.914258115E-2,9.865608215E0,9.865982250E0
1.104899237E0,-9.571290761E-2,-5.024927482E-2,9.863214493E0,9.863806876E0
1.107285487E0,-7.417750359E-2,-5.264209956E-2,9.872786522E0,9.873205518E0
1.109671737E0,-1.028913707E-1,-4.067798331E-2,9.887143135E0,9.887762169E0
1.112057987E0,-8.135596663E-2,-2.392822690E-2,9.865608215E0,9.865972674E0
1.114444237E0,-9.332008660E-2,-4.546362907E-2,9.853643417E0,9.854190184E0
1.116830487E0,-8.614161611E-2,-5.264209956E-2,9.868000984E0,9.868517365E0
1.119216737E0,-8.135596663E-2,-4.546362907E-2,9.856036186E0,9.856476807E0
1.121603039E0,-8.135596663E-2,-5.503492057E-2,9.875179291E0,9.875667758E0
1.123989289E0,-8.853443712E-2,-4.546362907E-2,9.860821724E0,9.861323966E0
1.126375539E0,-1.100698411E-1,-4.067798331E-2,9.872786522E0,9.873483872E0
1.128761789E0,-9.571290761E-2,-4.067798331E-2,9.870393753E0,9.870941622E0
1.131148039E0,-9.092725813E-2,-5.982056633E-2,9.863214493E0,9.863815002E0
1.133534289E0,-8.614161611E-2,-4.307080805E-2,9.856036186E0,9.856506723E0
1.135920539E0,-8.374879509E-2,-3.589234129E-2,9.865608215E0,9.866028967E0
1.138306789E0,-8.374879509E-2,-5.503492057E-2,9.879964828E0,9.880473051E0
1.140693039E0,-8.135596663E-2,-5.503492057E-2,9.879964828E0,9.880453059E0
1.143079289E0,-1.028913707E-1,-5.742774159E-2,9.879964828E0,9.880667467E0
1.145465539E0,-7.657032460E-2,-3.828516230E-2,9.872786522E0,9.873157675E0
1.147851841E0,-6.939185411E-2,-3.110669367E-2,9.860821724E0,9.861114943E0
1.150238039E0,-8.614161611E-2,-2.632104978E-2,9.858428955E0,9.858840431E0
1.152624341E0,-9.571290761E-2,-5.264209956E-2,9.870393753E0,9.870998176E0
1.155010591E0,-9.332008660E-2,-4.546362907E-2,9.865608215E0,9.866154319E0
1.157396841E0,-8.374879509E-2,-2.871387079E-2,9.870393753E0,9.870790809E0
1.159783091E0,-9.332008660E-2,-3.110669367E-2,9.884750366E0,9.885239808E0
1.162169341E0,-9.332008660E-2,-5.264209956E-2,9.860821724E0,9.861403800E0
1.164555591E0,-8.614161611E-2,-5.503492057E-2,9.863214493E0,9.863744185E0
1.166941841E0,-9.332008660E-2,-3.349951655E-2,9.868000984E0,9.868499090E0
1.169328091E0,-9.571290761E-2,-4.307080805E-2,9.865608215E0,9.866166505E0
1.171714341E0,-1.052841991E-1,-4.785645381E-2,9.863214493E0,9.863892494E0
1.174100591E0,-1.076770201E-1,-4.785645381E-2,9.858428955E0,9.859133128E0
1.176486841E0,-1.148554832E-1,-3.828516230E-2,9.877572060E0,9.878313992E0
1.178873091E0,-1.100698411E-1,-5.024927482E-2,9.875179291E0,9.875920534E0
1.181259341E0,-1.028913707E-1,-5.503492057E-2,9.860821724E0,9.861512082E0
1.183645591E0,-8.135596663E-2,-5.742774159E-2,9.863214493E0,9.863717193E0
1.186031841E0,-8.135596663E-2,-4.067798331E-2,9.863214493E0,9.863633895E0
1.188418143E0,-9.092725813E-2,-1.674975827E-2,9.858428955E0,9.858862499E0
1.190804393E0,-8.374879509E-2,-3.589234129E-2,9.853643417E0,9.854064680E0
1.193190643E0,-9.571290761E-2,-3.828516230E-2,9.856036186E0,9.856575268E0
1.195576893E0,-8.853443712E-2,-3.349951655E-2,9.858428955E0,9.858883407E0
1.197963143E0,-8.614161611E-2,-4.307080805E-2,9.875179291E0,9.875648915E0
1.200349393E0,-8.614161611E-2,-4.785645381E-2,9.856036186E0,9.856528797E0
1.202735643E0,-8.614161611E-2,-4.307080805E-2,9.868000984E0,9.868470950E0
1.205121893E0,-8.614161611E-2,-4.307080805E-2,9.863214493E0,9.863684687E0
1.207508143E0,-8.374879509E-2,-4.785645381E-2,9.860821724E0,9.861293484E0
1.209894393E0,-8.853443712E-2,-4.785645381E-2,9.870393753E0,9.870906819E0
1.212280643E0,-9.810572863E-2,-4.067798331E-2,9.868000984E0,9.868572483E0
1.214666893E0,-1.076770201E-1,-3.828516230E-2,9.865608215E0,9.866270093E0
1.217053143E0,-1.100698411E-1,-4.785645381E-2,9.865608215E0,9.866338281E0
1.219439393E0,-1.052841991E-1,-4.307080805E-2,9.860821724E0,9.861477827E0
1.221825643E0,-1.004985496E-1,-5.264209956E-2,9.846465111E0,9.847118681E0
1.224211945E0,-8.853443712E-2,-4.785645381E-2,9.851250648E0,9.851764711E0
1.226598195E0,-9.810572863E-2,-4.785645381E-2,9.860821724E0,9.861425863E0
1.228984445E0,-9.571290761E-2,-4.067798331E-2,9.875179291E0,9.875726894E0
1.231370695E0,-9.571290761E-2,-5.742774159E-2,9.875179291E0,9.875810090E0
1.233756945E0,-9.332008660E-2,-3.828516230E-2,9.863214493E0,9.863730254E0
1.236143195E0,-9.092725813E-2,-3.349951655E-2,9.853643417E0,9.854119879E0
1.238529445E0,-8.614161611E-2,-3.349951655E-2,9.853643417E0,9.854076882E0
1.240915695E0,-1.004985496E-1,-5.024927482E-2,9.856036186E0,9.856676633E0
1.243301945E0,-9.092725813E-2,-3.110669367E-2,9.865608215E0,9.866076264E0
1.245688195E0,-9.332008660E-2,-2.392822690E-2,9.863214493E0,9.863684977E0
1.248074445E0,-8.853443712E-2,-5.503492057E-2,9.872786522E0,9.873336867E0
1.250460695E0,-8.374879509E-2,-4.546362907E-2,9.868000984E0,9.868461087E0
1.252846945E0,-8.853443712E-2,-5.982056633E-2,9.870393753E0,9.870972074E0
1.255233195E0,-7.896314561E-2,-2.153540403E-2,9.860821724E0,9.861161393E0
1.257619445E0,-9.092725813E-2,-2.871387079E-2,9.856036186E0,9.856497428E0
1.260005695E0,-7.657032460E-2,-4.785645381E-2,9.856036186E0,9.856449795E0
1.262391945E0,-8.135596663E-2,-5.742774159E-2,9.868000984E0,9.868503441E0
1.264778195E0,-7.657032460E-2,-5.742774159E-2,9.865608215E0,9.866072492E0
1.267164445E0,-7.657032460E-2,-4.067798331E-2,9.856036186E0,9.856417555E0
1.269550695E0,-8.853443712E-2,-3.349951655E-2,9.860821724E0,9.861276065E0
1.271936945E0,-9.571290761E-2,-2.632104978E-2,9.879964828E0,9.880463490E0
1.274323195E0,-8.614161611E-2,-3.828516230E-2,9.887143135E0,9.887592503E0
1.276709497E0,-8.614161611E-2,-3.349951655E-2,9.872786522E0,9.873219146E0
1.279095747E0,-1.004985496E-1,-3.110669367E-2,9.868000984E0,9.868561750E0
1.281481997E0,-1.028913707E-1,-3.349951655E-2,9.863214493E0,9.863808037E0
1.283868247E0,-1.004985496E-1,-4.785645381E-2,9.877572060E0,9.878199228E0
1.286254497E0,-9.092725813E-2,-4.067798331E-2,9.868000984E0,9.868503731E0
1.288640747E0,-9.092725813E-2,-5.024927482E-2,9.870393753E0,9.870940462E0
1.291026997E0,-1.100698411E-1,-4.546362907E-2,9.863214493E0,9.863933416E0
1.293413247E0,-1.004985496E-1,-4.785645381E-2,9.870393753E0,9.871021378E0
1.295799497E0,-8.135596663E-2,-5.264209956E-2,9.856036186E0,9.856512532E0
1.298185747E0,-8.614161611E-2,-4.546362907E-2,9.863214493E0,9.863695426E0
1.300571997E0,-9.332008660E-2,-4.546362907E-2,9.860821724E0,9.861368092E0
1.302958247E0,-9.810572863E-2,-5.742774159E-2,9.856036186E0,9.856691736E0
1.305344497E0,-1.052841991E-1,-5.742774159E-2,9.851250648E0,9.851980615E0
1.307730747E0,-9.571290761E-2,-4.067798331E-2,9.844072342E0,9.844621675E0
1.310116997E0,-9.092725813E-2,-4.067798331E-2,9.858428955E0,9.858932190E0
1.312503247E0,-8.374879509E-2,-3.110669367E-2,9.853643417E0,9.854048411E0
1.314889497E0,-8.853443712E-2,-4.546362907E-2,9.875179291E0,9.875680803E0
1.317275747E0,-8.135596663E-2,-3.589234129E-2,9.870393753E0,9.870794289E0
1.319661997E0,-9.571290761E-2,-1.674975827E-2,9.848857880E0,9.849337188E0
1.322048247E0,-9.810572863E-2,-1.914258115E-2,9.856036186E0,9.856543029E0
1.324434497E0,-9.571290761E-2,-4.067798331E-2,9.860821724E0,9.861370124E0
1.326820747E0,-9.092725813E-2,-3.110669367E-2,9.858428955E0,9.858897345E0
1.329206997E0,-9.092725813E-2,-3.110669367E-2,9.863214493E0,9.863682655E0
1.331593247E0,-9.571290761E-2,-3.828516230E-2,9.858428955E0,9.858967906E0
1.333979497E0,-9.810572863E-2,-5.264209956E-2,9.865608215E0,9.866236435E0
1.336365747E0,-8.135596663E-2,-5.024927482E-2,9.863214493E0,9.863678011E0
1.338752049E0,-9.332008660E-2,-3.828516230E-2,9.868000984E0,9.868516495E0
1.341138247E0,-9.810572863E-2,-4.307080805E-2,9.870393753E0,9.870975264E0
1.343524497E0,-9.810572863E-2,-5.264209956E-2,9.872786522E0,9.873414284E0
1.345910799E0,-9.332008660E-2,-4.067798331E-2,9.856036186E0,9.856561908E0
1.348297049E0,-8.853443712E-2,-3.828516230E-2,9.851250648E0,9.851722867E0
1.350683299E0,-9.810572863E-2,-4.067798331E-2,9.851250648E0,9.851823119E0
1.353069549E0,-7.896314561E-2,-4.546362907E-2,9.863214493E0,9.863635347E0
1.355455799E0,-8.135596663E-2,-4.307080805E-2,9.872786522E0,9.873215666E0
1.357842049E0,-7.896314561E-2,-2.392822690E-2,9.872786522E0,9.873131289E0
1.360228299E0,-9.810572863E-2,-4.307080805E-2,9.865608215E0,9.866190009E0
1.362614549E0,-1.076770201E-1,-5.024927482E-2,9.853643417E0,9.854359844E0
1.365000799E0,-9.332008660E-2,-4.546362907E-2,9.868000984E0,9.868546955E0
1.367387049E0,-9.571290761E-2,-3.349951655E-2,9.868000984E0,9.868522007E0
1.369773299E0,-1.052841991E-1,-2.632104978E-2,9.863214493E0,9.863811519E0
1.372159549E0,-1.004985496E-1,-3.828516230E-2,9.875179291E0,9.875764868E0
1.374545799E0,-7.178468257E-2,-4.546362907E-2,9.868000984E0,9.868366805E0
1.376932049E0,-8.135596663E-2,-4.546362907E-2,9.872786522E0,9.873226395E0
1.379318299E0,-1.172483116E-1,-3.110669367E-2,9.853643417E0,9.854390057E0
1.381704549E0,-1.100698411E-1,-3.589234129E-2,9.848857880E0,9.849538322E0
1.384090799E0,-1.124626622E-1,-5.264209956E-2,9.856036186E0,9.856818368E0
1.386477049E0,-1.004985496E-1,-3.349951655E-2,9.868000984E0,9.868569582E0
1.388863299E0,-1.052841991E-1,-3.349951655E-2,9.868000984E0,9.868619478E0
1.391249549E0,-9.332008660E-2,-3.110669367E-2,9.870393753E0,9.870883907E0
1.393635799E0,-1.028913707E-1,-2.871387079E-2,9.863214493E0,9.863792944E0
1.396022049E0,-1.028913707E-1,-2.632104978E-2,9.856036186E0,9.856608379E0
1.398408299E0,-9.092725813E-2,-2.632104978E-2,9.868000984E0,9.868454995E0
1.400794549E0,-7.178468257E-2,-3.349951655E-2,9.870393753E0,9.870711631E0
1.403180799E0,-8.135596663E-2,-3.828516230E-2,9.863214493E0,9.863624318E0
1.405567049E0,-7.417750359E-2,-5.742774159E-2,9.853643417E0,9.854089955E0
1.407953299E0,-5.982056633E-2,-3.828516230E-2,9.858428955E0,9.858684786E0
1.410339549E0,-1.004985496E-1,-3.110669367E-2,9.877572060E0,9.878132282E0
1.412725799E0,-1.004985496E-1,-3.110669367E-2,9.870393753E0,9.870954383E0
1.415112049E0,-9.092725813E-2,-4.067798331E-2,9.856036186E0,9.856539543E0
1.417498299E0,-9.810572863E-2,-3.589234129E-2,9.872786522E0,9.873339187E0
1.419884549E0,-9.810572863E-2,-3.589234129E-2,9.860821724E0,9.861375060E0
1.422270799E0,-1.148554832E-1,-5.024927482E-2,9.858428955E0,9.859226046E0
1.424657049E0,-1.004985496E-1,-5.264209956E-2,9.863214493E0,9.863866954E0
1.427043299E0,-9.332008660E-2,-3.828516230E-2,9.872786522E0,9.873301783E0
1.429429549E0,-1.052841991E-1,-5.024927482E-2,9.872786522E0,9.873475754E0
1.431815799E0,-9.092725813E-2,-4.307080805E-2,9.879964828E0,9.880477108E0
1.434202049E0,-8.853443712E-2,-4.307080805E-2,9.875179291E0,9.875670077E0
1.436588299E0,-7.417750359E-2,-5.264209956E-2,9.877572060E0,9.877990853E0
1.438974549E0,-1.076770201E-1,-6.460621208E-2,9.860821724E0,9.861621235E0
1.441360799E0,-9.571290761E-2,-5.264209956E-2,9.853643417E0,9.854248868E0
1.443747049E0,-9.571290761E-2,-3.349951655E-2,9.858428955E0,9.858950484E0
1.446133299E0,-8.374879509E-2,-3.589234129E-2,9.858428955E0,9.858850013E0
1.448519549E0,-9.332008660E-2,-3.589234129E-2,9.875179291E0,9.875685441E0
