"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.588284176E0,-1.028913707E-1,-1.220339537E-1,9.820143700E0,9.821440892E0
8.590669905E0,-8.374879509E-2,-1.052841991E-1,9.793823242E0,9.794747180E0
8.593055686E0,-6.939185411E-2,-1.052841991E-1,9.777072906E0,9.777885999E0
8.595441467E0,-7.657032460E-2,-1.172483116E-1,9.784252167E0,9.785254245E0
8.597827249E0,-6.699903309E-2,-1.220339537E-1,9.808179855E0,9.809167815E0
8.600212978E0,-7.417750359E-2,-1.196411327E-1,9.865608215E0,9.866612476E0
8.602598759E0,-6.460621208E-2,-8.614161611E-2,9.911071777E0,9.911656679E0
8.604984540E0,-7.657032460E-2,-1.004985496E-1,9.934999466E0,9.935802804E0
8.607373186E0,-8.374879509E-2,-1.004985496E-1,9.937392235E0,9.938253279E0
8.609756051E0,-5.024927482E-2,-9.810572863E-2,9.918250084E0,9.918862558E0
8.612141832E0,-6.460621208E-2,-1.172483116E-1,9.875179291E0,9.876086632E0
8.614527613E0,-6.699903309E-2,-1.148554832E-1,9.863214493E0,9.864110745E0
8.616913394E0,-8.853443712E-2,-1.100698411E-1,9.841679573E0,9.842693256E0
8.619299124E0,-9.810572863E-2,-1.028913707E-1,9.863214493E0,9.864239023E0
8.621684905E0,-7.417750359E-2,-9.571290761E-2,9.875179291E0,9.875921693E0
8.624070686E0,-1.100698411E-1,-8.614161611E-2,9.870393753E0,9.871383317E0
8.626456467E0,-9.810572863E-2,-7.896314561E-2,9.853643417E0,9.854448159E0
8.628842197E0,-7.896314561E-2,-8.374879509E-2,9.832108498E0,9.832782238E0
8.631227978E0,-9.810572863E-2,-9.092725813E-2,9.803394318E0,9.804306842E0
8.633613759E0,-7.657032460E-2,-9.571290761E-2,9.805787086E0,9.806553134E0
8.635999540E0,-9.571290761E-2,-1.028913707E-1,9.808179855E0,9.809186494E0
8.638385269E0,-1.004985496E-1,-1.028913707E-1,9.808179855E0,9.809234357E0
8.640771051E0,-1.148554832E-1,-9.092725813E-2,9.827322960E0,9.828414730E0
8.643156832E0,-1.148554832E-1,-1.004985496E-1,9.858428955E0,9.859610195E0
8.645542613E0,-1.148554832E-1,-9.332008660E-2,9.896714211E0,9.897820598E0
8.647928342E0,-1.244267747E-1,-9.092725813E-2,9.915857315E0,9.917054809E0
8.650314124E0,-1.220339537E-1,-8.614161611E-2,9.925428391E0,9.926552342E0
8.652699905E0,-1.076770201E-1,-9.810572863E-2,9.932606697E0,9.933674792E0
8.655085686E0,-1.076770201E-1,-1.172483116E-1,9.927821159E0,9.929097365E0
8.657471415E0,-1.244267747E-1,-1.004985496E-1,9.896714211E0,9.898006574E0
8.659857197E0,-1.316052526E-1,-1.052841991E-1,9.856036186E0,9.857477061E0
8.662242978E0,-1.172483116E-1,-9.810572863E-2,9.841679573E0,9.842866895E0
8.664628759E0,-1.172483116E-1,-1.196411327E-1,9.839286804E0,9.840712677E0
8.667014488E0,-1.172483116E-1,-1.339980662E-1,9.827322960E0,9.828935813E0
8.669400269E0,-9.571290761E-2,-1.363908947E-1,9.851250648E0,9.852659680E0
8.671786051E0,-1.124626622E-1,-1.411765367E-1,9.865608215E0,9.867259200E0
8.674171832E0,-9.810572863E-2,-1.387837082E-1,9.879964828E0,9.881426550E0
8.676557561E0,-8.853443712E-2,-1.292124242E-1,9.891928673E0,9.893168707E0
8.678943342E0,-7.896314561E-2,-1.435693651E-1,9.884750366E0,9.886108291E0
8.681329124E0,-8.614161611E-2,-1.459621787E-1,9.877572060E0,9.879026021E0
8.683714905E0,-1.028913707E-1,-1.579262912E-1,9.870393753E0,9.872193282E0
8.686100634E0,-1.004985496E-1,-1.555334777E-1,9.868000984E0,9.869738297E0
8.688486415E0,-1.052841991E-1,-1.459621787E-1,9.875179291E0,9.876819111E0
8.690872197E0,-9.571290761E-2,-1.507478207E-1,9.887143135E0,9.888755495E0
8.693257978E0,-9.571290761E-2,-1.316052526E-1,9.903892517E0,9.905229321E0
8.695643707E0,-7.417750359E-2,-1.124626622E-1,9.899106979E0,9.900023694E0
8.698029488E0,-6.699903309E-2,-1.268195957E-1,9.908679008E0,9.909717038E0
8.700415269E0,-5.742774159E-2,-1.363908947E-1,9.920642853E0,9.921746572E0
8.702801051E0,-4.307080805E-2,-1.459621787E-1,9.915857315E0,9.917025075E0
8.705186780E0,-5.982056633E-2,-1.387837082E-1,9.903892517E0,9.905045503E0
8.707572561E0,-7.417750359E-2,-1.339980662E-1,9.884750366E0,9.885936859E0
8.709958342E0,-9.332008660E-2,-1.316052526E-1,9.872786522E0,9.874104632E0
8.712344124E0,-1.004985496E-1,-1.531406492E-1,9.856036186E0,9.857738144E0
8.714729853E0,-9.092725813E-2,-1.579262912E-1,9.841679573E0,9.843366563E0
8.717115634E0,-9.810572863E-2,-1.531406492E-1,9.832108498E0,9.833790434E0
8.719501415E0,-1.100698411E-1,-1.531406492E-1,9.848857880E0,9.850663377E0
8.721887197E0,-9.810572863E-2,-1.555334777E-1,9.868000984E0,9.869714222E0
8.724272926E0,-1.196411327E-1,-1.483550072E-1,9.889535904E0,9.891372180E0
8.726658707E0,-1.172483116E-1,-1.339980662E-1,9.884750366E0,9.886353850E0
8.729044488E0,-1.028913707E-1,-1.459621787E-1,9.894321442E0,9.895932921E0
8.731430269E0,-8.614161611E-2,-1.411765367E-1,9.906285286E0,9.907665687E0
8.733815999E0,-7.896314561E-2,-1.435693651E-1,9.899106979E0,9.900462935E0
8.736201780E0,-9.332008660E-2,-1.579262912E-1,9.891928673E0,9.893629375E0
8.738587561E0,-8.614161611E-2,-1.603191197E-1,9.858428955E0,9.860108725E0
8.740973342E0,-8.614161611E-2,-1.459621787E-1,9.841679573E0,9.843138836E0
8.743359072E0,-9.092725813E-2,-1.316052526E-1,9.836894035E0,9.838194548E0
8.745744853E0,-9.571290761E-2,-1.627119333E-1,9.846465111E0,9.848274535E0
8.748130634E0,-7.896314561E-2,-1.890329868E-1,9.851250648E0,9.853380536E0
8.750516415E0,-8.614161611E-2,-1.555334777E-1,9.851250648E0,9.852854936E0
8.752902144E0,-7.178468257E-2,-1.698904037E-1,9.875179291E0,9.876901428E0
8.755287926E0,-7.896314561E-2,-1.651047617E-1,9.901499748E0,9.903191002E0
8.757673707E0,-8.614161611E-2,-1.866401732E-1,9.903892517E0,9.906025536E0
8.760059488E0,-9.571290761E-2,-1.842473447E-1,9.934999466E0,9.937168733E0
8.762445217E0,-6.699903309E-2,-1.770688742E-1,9.949356079E0,9.951157151E0
8.764830999E0,-8.374879509E-2,-1.651047617E-1,9.944570541E0,9.946293616E0
8.767216780E0,-1.004985496E-1,-1.794617027E-1,9.918250084E0,9.920382613E0
8.769602561E0,-1.028913707E-1,-1.722832322E-1,9.899106979E0,9.901140699E0
8.771988290E0,-1.100698411E-1,-1.722832322E-1,9.889535904E0,9.891648865E0
8.774374072E0,-1.220339537E-1,-1.555334777E-1,9.870393753E0,9.872373361E0
8.776759853E0,-9.810572863E-2,-1.363908947E-1,9.877572060E0,9.879000810E0
8.779145634E0,-1.028913707E-1,-1.435693651E-1,9.860821724E0,9.862403554E0
8.781531363E0,-9.332008660E-2,-1.411765367E-1,9.848857880E0,9.850311720E0
8.783917144E0,-1.028913707E-1,-1.579262912E-1,9.858428955E0,9.860230667E0
8.786302926E0,-9.332008660E-2,-1.651047617E-1,9.870393753E0,9.872215611E0
8.788688655E0,-1.004985496E-1,-1.651047617E-1,9.882357597E0,9.884247631E0
8.791074436E0,-1.100698411E-1,-1.531406492E-1,9.882357597E0,9.884156975E0
8.793460217E0,-1.172483116E-1,-1.651047617E-1,9.891928673E0,9.894001193E0
8.795845999E0,-1.292124242E-1,-1.698904037E-1,9.906285286E0,9.908584499E0
8.798231728E0,-1.172483116E-1,-1.651047617E-1,9.899106979E0,9.901177997E0
8.800617509E0,-1.052841991E-1,-1.531406492E-1,9.879964828E0,9.881712495E0
8.803003290E0,-1.028913707E-1,-1.363908947E-1,9.868000984E0,9.869479851E0
8.805389072E0,-8.853443712E-2,-1.435693651E-1,9.868000984E0,9.869442433E0
8.807774801E0,-8.614161611E-2,-1.435693651E-1,9.882357597E0,9.883775808E0
8.810160582E0,-9.092725813E-2,-1.459621787E-1,9.879964828E0,9.881461316E0
8.812546363E0,-9.332008660E-2,-1.507478207E-1,9.882357597E0,9.883947856E0
8.814932144E0,-9.332008660E-2,-1.674975902E-1,9.882357597E0,9.884217509E0
8.817317874E0,-9.332008660E-2,-1.555334777E-1,9.882357597E0,9.884022004E0
8.819703655E0,-9.571290761E-2,-1.459621787E-1,9.879964828E0,9.881506511E0
8.822089436E0,-1.100698411E-1,-1.555334777E-1,9.865608215E0,9.867448074E0
8.824475217E0,-1.100698411E-1,-1.387837082E-1,9.846465111E0,9.848058259E0
8.826860999E0,-1.100698411E-1,-1.268195957E-1,9.851250648E0,9.852681763E0
8.829246728E0,-1.076770201E-1,-1.316052526E-1,9.863214493E0,9.864680148E0
8.831632509E0,-1.100698411E-1,-1.220339537E-1,9.858428955E0,9.859798635E0
8.834018290E0,-1.124626622E-1,-1.244267747E-1,9.865608215E0,9.867033766E0
8.836404072E0,-9.332008660E-2,-1.148554832E-1,9.877572060E0,9.878680591E0
8.838789801E0,-9.092725813E-2,-9.332008660E-2,9.896714211E0,9.897571852E0
8.841175582E0,-9.092725813E-2,-7.896314561E-2,9.901499748E0,9.902232082E0
8.843561363E0,-8.614161611E-2,-7.657032460E-2,9.923035622E0,9.923704920E0
8.845947092E0,-6.939185411E-2,-8.135596663E-2,9.901499748E0,9.902077120E0
8.848332874E0,-7.657032460E-2,-8.374879509E-2,9.887143135E0,9.887794307E0
8.850718655E0,-6.460621208E-2,-1.004985496E-1,9.877572060E0,9.878294575E0
8.853104436E0,-7.417750359E-2,-9.332008660E-2,9.860821724E0,9.861542273E0
8.855490165E0,-8.374879509E-2,-9.332008660E-2,9.846465111E0,9.847263461E0
8.857875947E0,-6.939185411E-2,-9.092725813E-2,9.839286804E0,9.839951616E0
8.860261728E0,-7.657032460E-2,-1.052841991E-1,9.836894035E0,9.837755437E0
8.862647509E0,-7.657032460E-2,-9.810572863E-2,9.851250648E0,9.852036697E0
8.865033290E0,-8.853443712E-2,-9.092725813E-2,9.853643417E0,9.854460650E0
8.867419019E0,-9.810572863E-2,-8.853443712E-2,9.882357597E0,9.883241106E0
8.869804801E0,-8.614161611E-2,-1.028913707E-1,9.879964828E0,9.880876076E0
8.872190582E0,-9.571290761E-2,-9.810572863E-2,9.889535904E0,9.890485635E0
8.874576311E0,-9.810572863E-2,-9.571290761E-2,9.872786522E0,9.873737864E0
8.876962092E0,-9.092725813E-2,-9.571290761E-2,9.875179291E0,9.876061703E0
8.879347874E0,-1.028913707E-1,-8.614161611E-2,9.868000984E0,9.868913336E0
8.881733655E0,-1.028913707E-1,-9.810572863E-2,9.853643417E0,9.854668942E0
8.884119384E0,-1.148554832E-1,-1.052841991E-1,9.836894035E0,9.838127912E0
8.886505165E0,-9.332008660E-2,-9.332008660E-2,9.834501266E0,9.835386746E0
8.888890947E0,-1.172483116E-1,-9.092725813E-2,9.829715729E0,9.830835480E0
8.891276728E0,-1.148554832E-1,-8.374879509E-2,9.820143700E0,9.821172431E0
8.893662457E0,-9.571290761E-2,-9.092725813E-2,9.805787086E0,9.806675742E0
8.896048238E0,-9.332008660E-2,-1.076770201E-1,9.810572624E0,9.811607320E0
8.898434019E0,-1.052841991E-1,-1.004985496E-1,9.834501266E0,9.835578269E0
8.900819801E0,-9.332008660E-2,-1.028913707E-1,9.853643417E0,9.854622462E0
8.903205530E0,-1.052841991E-1,-9.810572863E-2,9.884750366E0,9.885797858E0
8.905591311E0,-1.028913707E-1,-1.004985496E-1,9.923035622E0,9.924077919E0
8.907977092E0,-1.004985496E-1,-1.124626622E-1,9.942177773E0,9.943321712E0
8.910362874E0,-7.178468257E-2,-1.148554832E-1,9.944570541E0,9.945492852E0
8.912748603E0,-6.221338734E-2,-1.220339537E-1,9.956535339E0,9.957477530E0
8.915134384E0,-7.657032460E-2,-1.124626622E-1,9.951749802E0,9.952679789E0
8.917520165E0,-7.896314561E-2,-9.332008660E-2,9.918250084E0,9.919003405E0
8.919905947E0,-7.417750359E-2,-1.028913707E-1,9.906285286E0,9.907097310E0
8.922291676E0,-7.896314561E-2,-1.196411327E-1,9.891928673E0,9.892967302E0
8.924677457E0,-7.178468257E-2,-1.148554832E-1,9.875179291E0,9.876108082E0
8.927063238E0,-6.221338734E-2,-1.100698411E-1,9.872786522E0,9.873596082E0
8.929449019E0,-7.896314561E-2,-1.268195957E-1,9.851250648E0,9.852383353E0
8.931834749E0,-9.332008660E-2,-1.244267747E-1,9.853643417E0,9.854870839E0
8.934220530E0,-8.614161611E-2,-1.363908947E-1,9.863214493E0,9.864533592E0
8.936606311E0,-7.178468257E-2,-1.316052526E-1,9.889535904E0,9.890672039E0
8.938992092E0,-6.699903309E-2,-1.363908947E-1,9.915857315E0,9.917021611E0
8.941377822E0,-8.853443712E-2,-1.531406492E-1,9.913464546E0,9.915042598E0
8.943763603E0,-6.460621208E-2,-1.483550072E-1,9.918250084E0,9.919569945E0
8.946149384E0,-9.571290761E-2,-1.363908947E-1,9.930213928E0,9.931611757E0
8.948535165E0,-8.614161611E-2,-1.268195957E-1,9.903892517E0,9.905079029E0
8.950920894E0,-8.135596663E-2,-1.363908947E-1,9.896714211E0,9.897988353E0
8.953306676E0,-7.896314561E-2,-1.339980662E-1,9.884750366E0,9.885973926E0
8.955692457E0,-8.853443712E-2,-1.316052526E-1,9.882357597E0,9.883630404E0
8.958078238E0,-8.853443712E-2,-1.339980662E-1,9.856036186E0,9.857344629E0
8.960463967E0,-8.614161611E-2,-1.387837082E-1,9.853643417E0,9.854997204E0
8.962849749E0,-9.571290761E-2,-1.531406492E-1,9.836894035E0,9.838551585E0
8.965235530E0,-7.896314561E-2,-1.698904037E-1,9.824930191E0,9.826716195E0
8.967621311E0,-8.135596663E-2,-1.722832322E-1,9.851250648E0,9.853092897E0
8.970007040E0,-7.896314561E-2,-1.579262912E-1,9.872786522E0,9.874365276E0
8.972392822E0,-9.810572863E-2,-1.627119333E-1,9.884750366E0,9.886576238E0
8.974778603E0,-6.939185411E-2,-1.746760458E-1,9.896714211E0,9.898498831E0
8.977164384E0,-6.460621208E-2,-1.603191197E-1,9.903892517E0,9.905400707E0
8.979550113E0,-6.939185411E-2,-1.483550072E-1,9.908679008E0,9.910032499E0
8.981935894E0,-8.135596663E-2,-1.339980662E-1,9.899106979E0,9.900348139E0
8.984321676E0,-9.332008660E-2,-1.316052526E-1,9.903892517E0,9.905206488E0
8.986707457E0,-9.092725813E-2,-1.435693651E-1,9.901499748E0,9.902958002E0
8.989093186E0,-6.939185411E-2,-1.555334777E-1,9.891928673E0,9.893394704E0
8.991478967E0,-6.699903309E-2,-1.555334777E-1,9.896714211E0,9.898163047E0
8.993864749E0,-6.221338734E-2,-1.459621787E-1,9.887143135E0,9.888416195E0
8.996250530E0,-6.460621208E-2,-1.579262912E-1,9.875179291E0,9.876653315E0
8.998636259E0,-7.896314561E-2,-1.579262912E-1,9.870393753E0,9.871972890E0
9.001022040E0,-8.135596663E-2,-1.435693651E-1,9.836894035E0,9.838278062E0
9.003407822E0,-6.699903309E-2,-1.483550072E-1,9.824930191E0,9.826278611E0
9.005793551E0,-5.982056633E-2,-1.627119333E-1,9.836894035E0,9.838421516E0
9.008179332E0,-8.135596663E-2,-1.603191197E-1,9.860821724E0,9.862460448E0
9.010565113E0,-8.853443712E-2,-1.531406492E-1,9.875179291E0,9.876763459E0
9.012950894E0,-8.614161611E-2,-1.363908947E-1,9.901499748E0,9.902813748E0
9.015336676E0,-7.657032460E-2,-1.363908947E-1,9.920642853E0,9.921875836E0
9.017722405E0,-9.332008660E-2,-1.339980662E-1,9.927821159E0,9.929163967E0
9.020108186E0,-7.896314561E-2,-1.435693651E-1,9.927821159E0,9.929173194E0
9.022493967E0,-8.374879509E-2,-1.531406492E-1,9.896714211E0,9.898253284E0
9.024879697E0,-8.853443712E-2,-1.292124242E-1,9.887143135E0,9.888383769E0
9.027265478E0,-1.100698411E-1,-1.124626622E-1,9.853643417E0,9.854899889E0
9.029651259E0,-1.172483116E-1,-1.268195957E-1,9.848857880E0,9.850372171E0
9.032037040E0,-1.268195957E-1,-1.268195957E-1,9.822537422E0,9.824174664E0
9.034422769E0,-1.100698411E-1,-1.100698411E-1,9.812965393E0,9.814199944E0
9.036808551E0,-1.028913707E-1,-1.124626622E-1,9.820143700E0,9.821326630E0
9.039194332E0,-8.374879509E-2,-1.220339537E-1,9.827322960E0,9.828437450E0
9.041580113E0,-1.004985496E-1,-1.268195957E-1,9.848857880E0,9.850187039E0
9.043965842E0,-1.124626622E-1,-1.292124242E-1,9.865608215E0,9.867095275E0
9.046351624E0,-1.316052526E-1,-1.292124242E-1,9.875179291E0,9.876901428E0
9.048737405E0,-1.411765367E-1,-1.316052526E-1,9.896714211E0,9.898596008E0
9.051123186E0,-1.220339537E-1,-1.148554832E-1,9.896714211E0,9.898132967E0
9.053508915E0,-8.853443712E-2,-1.148554832E-1,9.923035622E0,9.924095227E0
9.055894697E0,-8.853443712E-2,-1.124626622E-1,9.939785004E0,9.940815465E0
9.058280478E0,-1.100698411E-1,-1.052841991E-1,9.918250084E0,9.919419583E0
9.060666259E0,-1.124626622E-1,-1.148554832E-1,9.903892517E0,9.905196950E0
9.063051988E0,-8.853443712E-2,-1.172483116E-1,9.882357597E0,9.883449661E0
9.065437769E0,-1.052841991E-1,-1.196411327E-1,9.877572060E0,9.878857654E0
9.067823551E0,-9.092725813E-2,-1.148554832E-1,9.848857880E0,9.849947263E0
9.070209332E0,-7.657032460E-2,-1.244267747E-1,9.846465111E0,9.847548945E0
9.072595061E0,-8.614161611E-2,-1.483550072E-1,9.829715729E0,9.831212585E0
9.074980842E0,-1.148554832E-1,-1.507478207E-1,9.829715729E0,9.831542503E0
9.077366624E0,-1.100698411E-1,-1.459621787E-1,9.856036186E0,9.857731465E0
9.079752405E0,-1.076770201E-1,-1.435693651E-1,9.872786522E0,9.874417462E0
9.082138134E0,-1.172483116E-1,-1.483550072E-1,9.884750366E0,9.886558864E0
9.084523915E0,-1.028913707E-1,-1.292124242E-1,9.891928673E0,9.893307604E0
9.086909697E0,-1.028913707E-1,-1.339980662E-1,9.918250084E0,9.919688848E0
9.089295478E0,-1.052841991E-1,-1.292124242E-1,9.930213928E0,9.931612622E0
9.091681207E0,-1.339980662E-1,-1.220339537E-1,9.913464546E0,9.915121133E0
9.094066988E0,-1.124626622E-1,-1.148554832E-1,9.901499748E0,9.902804497E0
9.096452769E0,-1.004985496E-1,-1.124626622E-1,9.882357597E0,9.883508461E0
9.098838551E0,-8.853443712E-2,-1.100698411E-1,9.848857880E0,9.849870824E0
9.101224280E0,-7.417750359E-2,-9.332008660E-2,9.834501266E0,9.835223744E0
9.103610061E0,-8.853443712E-2,-1.076770201E-1,9.844072342E0,9.845059317E0
9.105995842E0,-8.853443712E-2,-1.172483116E-1,9.858428955E0,9.859523669E0
9.108381624E0,-8.614161611E-2,-1.411765367E-1,9.848857880E0,9.850246328E0
9.110767353E0,-8.135596663E-2,-1.435693651E-1,9.858428955E0,9.859809959E0
9.113153134E0,-7.657032460E-2,-1.387837082E-1,9.844072342E0,9.845348354E0
9.115538915E0,-7.417750359E-2,-1.316052526E-1,9.848857880E0,9.850016435E0
9.117924697E0,-7.178468257E-2,-1.268195957E-1,9.870393753E0,9.871469449E0
9.120310426E0,-6.939185411E-2,-1.387837082E-1,9.877572060E0,9.878790712E0
9.122696207E0,-7.657032460E-2,-1.387837082E-1,9.891928673E0,9.893198512E0
9.125081988E0,-8.614161611E-2,-1.244267747E-1,9.884750366E0,9.885908770E0
9.127467717E0,-7.896314561E-2,-1.172483116E-1,9.879964828E0,9.880976033E0
9.129853499E0,-6.460621208E-2,-1.363908947E-1,9.882357597E0,9.883509909E0
9.132239280E0,-7.657032460E-2,-1.339980662E-1,9.889535904E0,9.890740058E0
9.134625061E0,-6.939185411E-2,-1.268195957E-1,9.882357597E0,9.883414902E0
9.137010842E0,-9.092725813E-2,-1.076770201E-1,9.884750366E0,9.885754999E0
9.139396572E0,-8.853443712E-2,-1.220339537E-1,9.868000984E0,9.869152651E0
9.141782353E0,-7.896314561E-2,-1.268195957E-1,9.841679573E0,9.842813379E0
9.144168134E0,-6.460621208E-2,-1.339980662E-1,9.827322960E0,9.828448810E0
9.146553863E0,-7.896314561E-2,-1.316052526E-1,9.832108498E0,9.833306292E0
9.148939644E0,-8.135596663E-2,-1.339980662E-1,9.844072342E0,9.845320439E0
9.151325426E0,-7.657032460E-2,-1.268195957E-1,9.865608215E0,9.866720412E0
9.153711207E0,-8.374879509E-2,-1.268195957E-1,9.877572060E0,9.878741158E0
9.156096936E0,-8.853443712E-2,-1.339980662E-1,9.901499748E0,9.902802184E0
9.158482717E0,-1.076770201E-1,-1.292124242E-1,9.901499748E0,9.902928226E0
9.160868499E0,-1.076770201E-1,-1.435693651E-1,9.913464546E0,9.915088795E0
9.163254280E0,-7.657032460E-2,-1.531406492E-1,9.920642853E0,9.922120221E0
9.165640009E0,-8.374879509E-2,-1.555334777E-1,9.927821159E0,9.929392605E0
9.168025790E0,-1.004985496E-1,-1.339980662E-1,9.920642853E0,9.922056745E0
9.170411572E0,-8.853443712E-2,-1.339980662E-1,9.903892517E0,9.905194638E0
9.172797353E0,-8.614161611E-2,-1.316052526E-1,9.891928673E0,9.893179124E0
9.175183082E0,-8.853443712E-2,-1.172483116E-1,9.877572060E0,9.878664652E0
9.177568863E0,-8.135596663E-2,-1.292124242E-1,9.848857880E0,9.850041430E0
9.179954644E0,-8.374879509E-2,-1.363908947E-1,9.841679573E0,9.842980908E0
9.182340426E0,-9.571290761E-2,-1.411765367E-1,9.841679573E0,9.843157450E0
9.184726155E0,-9.092725813E-2,-1.292124242E-1,9.860821724E0,9.862087441E0
9.187111936E0,-1.052841991E-1,-1.339980662E-1,9.863214493E0,9.864686532E0
9.189497717E0,-1.100698411E-1,-1.339980662E-1,9.868000984E0,9.869524521E0
9.191883499E0,-1.028913707E-1,-1.387837082E-1,9.887143135E0,9.888652432E0
9.194269228E0,-1.004985496E-1,-1.507478207E-1,9.899106979E0,9.900764812E0
9.196655009E0,-1.100698411E-1,-1.555334777E-1,9.908679008E0,9.910510871E0
9.199040790E0,-9.810572863E-2,-1.531406492E-1,9.906285286E0,9.907954630E0
9.201426572E0,-1.004985496E-1,-1.387837082E-1,9.903892517E0,9.905374696E0
9.203812301E0,-1.004985496E-1,-1.411765367E-1,9.911071777E0,9.912586673E0
9.206198082E0,-1.028913707E-1,-1.148554832E-1,9.903892517E0,9.905092902E0
9.208583863E0,-1.028913707E-1,-1.172483116E-1,9.889535904E0,9.890766108E0
9.210969592E0,-8.853443712E-2,-1.148554832E-1,9.872786522E0,9.873851520E0
9.213355374E0,-1.052841991E-1,-1.220339537E-1,9.870393753E0,9.871709573E0
9.215741155E0,-1.028913707E-1,-1.220339537E-1,9.856036186E0,9.857328656E0
9.218126936E0,-1.052841991E-1,-1.124626622E-1,9.841679573E0,9.842885219E0
9.220512665E0,-9.092725813E-2,-8.853443712E-2,9.848857880E0,9.849675510E0
9.222898447E0,-1.004985496E-1,-1.124626622E-1,9.868000984E0,9.869153522E0
9.225284228E0,-9.810572863E-2,-1.244267747E-1,9.879964828E0,9.881235336E0
9.227670009E0,-7.896314561E-2,-1.292124242E-1,9.891928673E0,9.893087683E0
9.230055738E0,-7.896314561E-2,-1.316052526E-1,9.896714211E0,9.897904187E0
9.232441519E0,-1.052841991E-1,-1.196411327E-1,9.901499748E0,9.902782237E0
9.234827301E0,-7.657032460E-2,-1.124626622E-1,9.908679008E0,9.909613038E0
9.237213082E0,-8.853443712E-2,-1.244267747E-1,9.906285286E0,9.907462265E0
9.239598811E0,-8.614161611E-2,-1.148554832E-1,9.911071777E0,9.912111578E0
9.241984592E0,-1.076770201E-1,-1.052841991E-1,9.891928673E0,9.893074950E0
9.244370374E0,-9.332008660E-2,-1.124626622E-1,9.875179291E0,9.876260553E0
9.246756155E0,-8.853443712E-2,-1.268195957E-1,9.863214493E0,9.864427084E0
9.249141884E0,-1.076770201E-1,-1.292124242E-1,9.853643417E0,9.855078832E0
9.251527665E0,-1.148554832E-1,-1.316052526E-1,9.853643417E0,9.855191542E0
9.253913447E0,-1.004985496E-1,-1.411765367E-1,9.836894035E0,9.838420353E0
9.256299228E0,-1.028913707E-1,-1.411765367E-1,9.836894035E0,9.838445086E0
9.258684957E0,-1.004985496E-1,-1.316052526E-1,9.841679573E0,9.843072524E0
9.261070738E0,-8.135596663E-2,-1.483550072E-1,9.853643417E0,9.855095971E0
9.263456519E0,-8.374879509E-2,-1.507478207E-1,9.856036186E0,9.857544728E0
9.265842301E0,-9.332008660E-2,-1.292124242E-1,9.865608215E0,9.866895659E0
9.268228030E0,-8.135596663E-2,-1.220339537E-1,9.875179291E0,9.876268380E0
9.270613811E0,-9.332008660E-2,-1.268195957E-1,9.887143135E0,9.888396797E0
9.272999592E0,-9.571290761E-2,-1.220339537E-1,9.896714211E0,9.897929350E0
9.275385374E0,-7.896314561E-2,-1.196411327E-1,9.915857315E0,9.916893439E0
9.277771103E0,-8.374879509E-2,-1.292124242E-1,9.911071777E0,9.912267828E0
9.280156884E0,-8.853443712E-2,-1.292124242E-1,9.906285286E0,9.907523523E0
9.282542665E0,-8.853443712E-2,-1.172483116E-1,9.875179291E0,9.876272148E0
9.284928394E0,-8.374879509E-2,-1.004985496E-1,9.863214493E0,9.864082013E0
